Unnamed: 0,csv,primary_key,2016_11_15,2016_11_23
0.0,governor_primaries_2016_by_county.csv,Oregon__Linn County__democrat__J. Bell,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Linn County__democrat__S. Johnson,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Linn County__democrat__D. Stauffer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Linn County__democrat__K. Forsythe,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Linn County__democrat__C. Chance,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Linn County__republican__B. Pierce,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Linn County__republican__A. Alley,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Linn County__republican__B. Cuff,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Linn County__republican__B. Niemeyer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Linn County__republican__B. Forthan,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Malheur County__democrat__K. Brown,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Malheur County__democrat__J. Bell,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Malheur County__democrat__D. Stauffer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Malheur County__democrat__K. Forsythe,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Malheur County__democrat__S. Johnson,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Malheur County__democrat__C. Chance,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Malheur County__republican__B. Pierce,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Malheur County__republican__B. Cuff,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Malheur County__republican__A. Alley,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Malheur County__republican__B. Niemeyer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Malheur County__republican__B. Forthan,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Marion County__democrat__K. Brown,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Marion County__democrat__J. Bell,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Marion County__democrat__D. Stauffer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Marion County__democrat__S. Johnson,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Marion County__democrat__K. Forsythe,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Marion County__democrat__C. Chance,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Marion County__republican__B. Pierce,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Marion County__republican__A. Alley,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Marion County__republican__B. Cuff,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Marion County__republican__B. Niemeyer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Marion County__republican__B. Forthan,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Morrow County__democrat__K. Brown,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Morrow County__democrat__J. Bell,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Morrow County__democrat__D. Stauffer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Morrow County__democrat__S. Johnson,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Morrow County__democrat__K. Forsythe,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Morrow County__democrat__C. Chance,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Morrow County__republican__B. Pierce,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Morrow County__republican__A. Alley,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Morrow County__republican__B. Cuff,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Morrow County__republican__B. Niemeyer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Morrow County__republican__B. Forthan,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Multnomah County__democrat__K. Brown,0.0,64.4
0.0,governor_primaries_2016_by_county.csv,Oregon__Multnomah County__democrat__J. Bell,0.0,64.4
0.0,governor_primaries_2016_by_county.csv,Oregon__Multnomah County__democrat__D. Stauffer,0.0,64.4
0.0,governor_primaries_2016_by_county.csv,Oregon__Multnomah County__democrat__S. Johnson,0.0,64.4
0.0,governor_primaries_2016_by_county.csv,Oregon__Multnomah County__democrat__K. Forsythe,0.0,64.4
0.0,governor_primaries_2016_by_county.csv,Oregon__Multnomah County__democrat__C. Chance,0.0,64.4
0.0,governor_primaries_2016_by_county.csv,Oregon__Multnomah County__republican__B. Pierce,0.0,60.9
0.0,governor_primaries_2016_by_county.csv,Oregon__Multnomah County__republican__A. Alley,0.0,60.9
0.0,governor_primaries_2016_by_county.csv,Oregon__Multnomah County__republican__B. Niemeyer,0.0,60.9
0.0,governor_primaries_2016_by_county.csv,Oregon__Multnomah County__republican__B. Cuff,0.0,60.9
0.0,governor_primaries_2016_by_county.csv,Oregon__Multnomah County__republican__B. Forthan,0.0,60.9
0.0,governor_primaries_2016_by_county.csv,Oregon__Polk County__democrat__K. Brown,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Polk County__democrat__J. Bell,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Polk County__democrat__D. Stauffer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Polk County__democrat__S. Johnson,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Polk County__democrat__K. Forsythe,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Polk County__democrat__C. Chance,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Polk County__republican__B. Pierce,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Polk County__republican__A. Alley,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Polk County__republican__B. Cuff,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Polk County__republican__B. Niemeyer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Polk County__republican__B. Forthan,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Sherman County__democrat__K. Brown,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Sherman County__democrat__D. Stauffer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Sherman County__democrat__J. Bell,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Sherman County__democrat__S. Johnson,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Sherman County__democrat__K. Forsythe,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Sherman County__democrat__C. Chance,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Sherman County__republican__A. Alley,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Sherman County__republican__B. Pierce,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Sherman County__republican__B. Niemeyer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Sherman County__republican__B. Cuff,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Sherman County__republican__B. Forthan,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Tillamook County__democrat__K. Brown,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Tillamook County__democrat__J. Bell,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Tillamook County__democrat__S. Johnson,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Tillamook County__democrat__D. Stauffer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Tillamook County__democrat__K. Forsythe,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Tillamook County__democrat__C. Chance,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Tillamook County__republican__B. Pierce,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Tillamook County__republican__A. Alley,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Tillamook County__republican__B. Cuff,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Tillamook County__republican__B. Niemeyer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Tillamook County__republican__B. Forthan,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Umatilla County__democrat__K. Brown,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Umatilla County__democrat__J. Bell,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Umatilla County__democrat__D. Stauffer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Umatilla County__democrat__S. Johnson,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Umatilla County__democrat__K. Forsythe,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Umatilla County__democrat__C. Chance,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Umatilla County__republican__B. Pierce,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Umatilla County__republican__A. Alley,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Umatilla County__republican__B. Cuff,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Umatilla County__republican__B. Niemeyer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Umatilla County__republican__B. Forthan,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Union County__democrat__K. Brown,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Union County__democrat__J. Bell,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Union County__democrat__D. Stauffer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Union County__democrat__S. Johnson,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Union County__democrat__K. Forsythe,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Union County__democrat__C. Chance,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Union County__republican__B. Pierce,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Union County__republican__A. Alley,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Union County__republican__B. Cuff,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Union County__republican__B. Niemeyer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Union County__republican__B. Forthan,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wallowa County__democrat__K. Brown,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wallowa County__democrat__J. Bell,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wallowa County__democrat__D. Stauffer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wallowa County__democrat__S. Johnson,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wallowa County__democrat__K. Forsythe,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wallowa County__democrat__C. Chance,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wallowa County__republican__B. Pierce,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wallowa County__republican__A. Alley,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wallowa County__republican__B. Cuff,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wallowa County__republican__B. Niemeyer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wallowa County__republican__B. Forthan,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wasco County__democrat__K. Brown,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wasco County__democrat__J. Bell,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wasco County__democrat__D. Stauffer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wasco County__democrat__S. Johnson,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wasco County__democrat__K. Forsythe,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wasco County__democrat__C. Chance,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wasco County__republican__B. Pierce,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wasco County__republican__A. Alley,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wasco County__republican__B. Cuff,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wasco County__republican__B. Niemeyer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wasco County__republican__B. Forthan,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Washington County__democrat__K. Brown,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Washington County__democrat__J. Bell,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Washington County__democrat__D. Stauffer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Washington County__democrat__S. Johnson,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Washington County__democrat__K. Forsythe,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Washington County__democrat__C. Chance,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Washington County__republican__B. Pierce,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Washington County__republican__A. Alley,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Washington County__republican__B. Cuff,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Washington County__republican__B. Niemeyer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Washington County__republican__B. Forthan,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wheeler County__democrat__K. Brown,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wheeler County__democrat__D. Stauffer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wheeler County__democrat__J. Bell,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wheeler County__democrat__S. Johnson,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wheeler County__democrat__C. Chance,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wheeler County__democrat__K. Forsythe,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wheeler County__republican__B. Pierce,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wheeler County__republican__A. Alley,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wheeler County__republican__B. Niemeyer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wheeler County__republican__B. Cuff,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Wheeler County__republican__B. Forthan,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Yamhill County__democrat__K. Brown,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Yamhill County__democrat__J. Bell,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Yamhill County__democrat__D. Stauffer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Yamhill County__democrat__S. Johnson,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Yamhill County__democrat__K. Forsythe,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Yamhill County__democrat__C. Chance,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Yamhill County__republican__B. Pierce,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Yamhill County__republican__A. Alley,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Yamhill County__republican__B. Cuff,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Yamhill County__republican__B. Niemeyer,0.0,100.0
0.0,governor_primaries_2016_by_county.csv,Oregon__Yamhill County__republican__B. Forthan,0.0,100.0
0.0,senate_primaries_2016_by_county.csv,Iowa__O'Brien County__democrat__P. Judge,0.0,100.0
0.0,senate_primaries_2016_by_county.csv,Iowa__O'Brien County__democrat__R. Hogg,0.0,100.0
0.0,senate_primaries_2016_by_county.csv,Iowa__O'Brien County__democrat__B. Krause,0.0,100.0
0.0,senate_primaries_2016_by_county.csv,Iowa__O'Brien County__democrat__T. Fiegen,0.0,100.0
0.0,senate_primaries_2016_by_county.csv,Iowa__O'Brien County__republican__C. Grassley,0.0,100.0
