csv,primary_key,2016_11_15,2016_11_24
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">E. Rodgers</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">G. Conlon</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">G. Lightfoot</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">G. Myers</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">G. Yang</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">H. Peters</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">J. Hanania</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">J. Kraus</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">J. Laws</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">J. Parker</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">J. Williamson</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">K. Harris</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">K. Roseberry</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">L. Sanchez</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">L. Shi</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">M. Beitiks</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">M. Herd</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">M. Munroe</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">P. Elizondo</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">P. Merritt</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">P. Wyman</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">R. Unz</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">S. Stokes</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">S. Vineberg</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">T. Del Beccaro</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">T. Gildersleeve</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">T. Palzer</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Colusa County__independent_or_other__<span class=""name-combo"">V. Hougo</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">C. Grappo</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">C. Grey</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">D. Grundmann</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">D. Krampe</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">D. Sundheim</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">E. Garcia</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">E. Rodgers</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">G. Conlon</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">G. Lightfoot</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">G. Myers</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">G. Yang</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">H. Peters</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">J. Hanania</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">J. Kraus</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">J. Laws</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">J. Parker</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">J. Williamson</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">K. Harris</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">K. Roseberry</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">L. Sanchez</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">L. Shi</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">M. Beitiks</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">M. Herd</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">M. Munroe</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">P. Elizondo</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">P. Merritt</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">P. Wyman</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">R. Unz</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">S. Stokes</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">S. Vineberg</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">T. Del Beccaro</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">T. Gildersleeve</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">T. Palzer</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Contra Costa County__independent_or_other__<span class=""name-combo"">V. Hougo</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">C. Grappo</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">C. Grey</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">D. Grundmann</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">D. Krampe</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">D. Sundheim</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">E. Garcia</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">E. Rodgers</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">G. Conlon</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">G. Lightfoot</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">G. Myers</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">G. Yang</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">H. Peters</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">J. Hanania</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">J. Kraus</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">J. Laws</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">J. Parker</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">J. Williamson</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">K. Harris</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">K. Roseberry</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">L. Sanchez</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">L. Shi</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">M. Beitiks</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">M. Herd</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">M. Munroe</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">P. Elizondo</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">P. Merritt</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">P. Wyman</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">R. Unz</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">S. Stokes</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">S. Vineberg</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">T. Del Beccaro</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">T. Gildersleeve</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">T. Palzer</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Del Norte County__independent_or_other__<span class=""name-combo"">V. Hougo</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">C. Grappo</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">C. Grey</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">D. Grundmann</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">D. Krampe</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">D. Sundheim</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">E. Garcia</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">E. Rodgers</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">G. Conlon</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">G. Lightfoot</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">G. Myers</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">G. Yang</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">H. Peters</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">J. Hanania</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">J. Kraus</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">J. Laws</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">J. Parker</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">J. Williamson</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">K. Harris</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">K. Roseberry</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">L. Sanchez</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">L. Shi</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">M. Beitiks</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">M. Herd</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">M. Munroe</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">P. Elizondo</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">P. Merritt</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">P. Wyman</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">R. Unz</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">S. Stokes</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">S. Vineberg</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">T. Del Beccaro</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">T. Gildersleeve</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">T. Palzer</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__El Dorado County__independent_or_other__<span class=""name-combo"">V. Hougo</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">C. Grappo</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">C. Grey</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">D. Grundmann</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">D. Krampe</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">D. Sundheim</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">E. Garcia</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">E. Rodgers</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">G. Conlon</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">G. Lightfoot</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">G. Myers</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">G. Yang</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">H. Peters</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">J. Hanania</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">J. Kraus</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">J. Laws</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">J. Parker</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">J. Williamson</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">K. Harris</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">K. Roseberry</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">L. Sanchez</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">L. Shi</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">M. Beitiks</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">M. Herd</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">M. Munroe</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">P. Elizondo</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">P. Merritt</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">P. Wyman</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">R. Unz</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">S. Stokes</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">S. Vineberg</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">T. Del Beccaro</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">T. Gildersleeve</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">T. Palzer</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"California__Fresno County__independent_or_other__<span class=""name-combo"">V. Hougo</span>",100.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__democrat__<span class=""name-combo"">M. Said</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__democrat__<span class=""name-combo"">P. Cornell</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__democrat__<span class=""name-combo"">P. Murray (i)</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__democrat__<span class=""name-combo"">T. Amundson</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__independent_or_other__<span class=""name-combo"">A. Tsimerman</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__independent_or_other__<span class=""name-combo"">C. Jackson</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__independent_or_other__<span class=""name-combo"">D. Lands</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__independent_or_other__<span class=""name-combo"">J. Teuton</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__independent_or_other__<span class=""name-combo"">M. Luke</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__independent_or_other__<span class=""name-combo"">P. Churchill</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__independent_or_other__<span class=""name-combo"">S. Wright</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__independent_or_other__<span class=""name-combo"">T. Cummings</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__independent_or_other__<span class=""name-combo"">Z. Haller</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__republican__<span class=""name-combo"">C. Vance</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__republican__<span class=""name-combo"">E. Makus</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__republican__<span class=""name-combo"">S. Nazarino</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Adams County__republican__<span class=""name-combo"">U. Mover</span>",33.3,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__democrat__<span class=""name-combo"">M. Said</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__democrat__<span class=""name-combo"">P. Cornell</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__democrat__<span class=""name-combo"">P. Murray (i)</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__democrat__<span class=""name-combo"">T. Amundson</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__independent_or_other__<span class=""name-combo"">A. Tsimerman</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__independent_or_other__<span class=""name-combo"">C. Jackson</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__independent_or_other__<span class=""name-combo"">D. Lands</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__independent_or_other__<span class=""name-combo"">J. Teuton</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__independent_or_other__<span class=""name-combo"">M. Luke</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__independent_or_other__<span class=""name-combo"">P. Churchill</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__independent_or_other__<span class=""name-combo"">S. Wright</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__independent_or_other__<span class=""name-combo"">T. Cummings</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__independent_or_other__<span class=""name-combo"">Z. Haller</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__republican__<span class=""name-combo"">C. Vance</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__republican__<span class=""name-combo"">E. Makus</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__republican__<span class=""name-combo"">S. Nazarino</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Asotin County__republican__<span class=""name-combo"">U. Mover</span>",57.1,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__democrat__<span class=""name-combo"">M. Said</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__democrat__<span class=""name-combo"">P. Cornell</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__democrat__<span class=""name-combo"">P. Murray (i)</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__democrat__<span class=""name-combo"">T. Amundson</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__independent_or_other__<span class=""name-combo"">A. Tsimerman</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__independent_or_other__<span class=""name-combo"">C. Jackson</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__independent_or_other__<span class=""name-combo"">D. Lands</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__independent_or_other__<span class=""name-combo"">J. Teuton</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__independent_or_other__<span class=""name-combo"">M. Luke</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__independent_or_other__<span class=""name-combo"">P. Churchill</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__independent_or_other__<span class=""name-combo"">S. Wright</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__independent_or_other__<span class=""name-combo"">T. Cummings</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__independent_or_other__<span class=""name-combo"">Z. Haller</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__republican__<span class=""name-combo"">C. Vance</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__republican__<span class=""name-combo"">E. Makus</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__republican__<span class=""name-combo"">S. Nazarino</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Benton County__republican__<span class=""name-combo"">U. Mover</span>",72.0,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__democrat__<span class=""name-combo"">M. Said</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__democrat__<span class=""name-combo"">P. Cornell</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__democrat__<span class=""name-combo"">P. Murray (i)</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__democrat__<span class=""name-combo"">T. Amundson</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__independent_or_other__<span class=""name-combo"">A. Tsimerman</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__independent_or_other__<span class=""name-combo"">C. Jackson</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__independent_or_other__<span class=""name-combo"">D. Lands</span>",71.4,0.0
senate_primaries_2016_by_county.csv,"Washington__Chelan County__independent_or_other__<span class=""name-combo"">J. Teuton</span>",71.4,0.0
